73
4 (20, 16)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.0003
    weight_decay: 0
)
Model initialization complete.
Training START
-len(train_loader)- 8007
iter 100:, hard_loss_metric=0.67741048, full_loss_metric=0.22981611, full_loss_num=1003664.18750000, mean_dist=0.46968567, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.171
iter 71000:, hard_loss_metric=0.38767147, full_loss_metric=0.17074600, full_loss_num=68545.15625000, mean_dist=2.81611323, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.950

iter 71100:, hard_loss_metric=0.38434350, full_loss_metric=0.16849983, full_loss_num=69133.46875000, mean_dist=2.75991821, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

iter 71200:, hard_loss_metric=0.38262680, full_loss_metric=0.16673481, full_loss_num=70853.13281250, mean_dist=2.70764256, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

iter 71300:, hard_loss_metric=0.37943825, full_loss_metric=0.16481827, full_loss_num=71325.68750000, mean_dist=2.65360475, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.949

iter 71400:, hard_loss_metric=0.37650785, full_loss_metric=0.16227204, full_loss_num=72069.69531250, mean_dist=2.60352969, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.949

iter 71500:, hard_loss_metric=0.37352470, full_loss_metric=0.16053420, full_loss_num=73110.78906250, mean_dist=2.57065487, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.950

iter 71600:, hard_loss_metric=0.37271526, full_loss_metric=0.15882839, full_loss_num=75094.17187500, mean_dist=2.51530766, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

iter 71700:, hard_loss_metric=0.36918908, full_loss_metric=0.15757777, full_loss_num=75300.49218750, mean_dist=2.48966694, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.949

iter 71800:, hard_loss_metric=0.36973283, full_loss_metric=0.15611191, full_loss_num=76207.75781250, mean_dist=2.44498849, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

iter 71900:, hard_loss_metric=0.36671641, full_loss_metric=0.15439962, full_loss_num=76848.18750000, mean_dist=2.40157461, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.949

0:21:38.351307
iter 72000:, hard_loss_metric=0.36051810, full_loss_metric=0.15165716, full_loss_num=78127.52343750, mean_dist=2.36606526, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

iter 72100:, hard_loss_metric=0.36182019, full_loss_metric=0.15104459, full_loss_num=79797.65625000, mean_dist=2.33546138, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

iter 72200:, hard_loss_metric=0.36091623, full_loss_metric=0.15024088, full_loss_num=80901.86718750, mean_dist=2.29753280, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

iter 72300:, hard_loss_metric=0.35865691, full_loss_metric=0.14871410, full_loss_num=80861.60937500, mean_dist=2.27262568, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.946

iter 72400:, hard_loss_metric=0.35668498, full_loss_metric=0.14718893, full_loss_num=81565.86718750, mean_dist=2.24152017, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.949

iter 72500:, hard_loss_metric=0.35595879, full_loss_metric=0.14674772, full_loss_num=81699.99218750, mean_dist=2.21751857, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.948

iter 72600:, hard_loss_metric=0.35612774, full_loss_metric=0.14528048, full_loss_num=83631.24218750, mean_dist=2.18918133, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.948

iter 72700:, hard_loss_metric=0.35363942, full_loss_metric=0.14422221, full_loss_num=83521.07812500, mean_dist=2.16801286, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.948

iter 72800:, hard_loss_metric=0.35523620, full_loss_metric=0.14383797, full_loss_num=85459.89062500, mean_dist=2.13352919, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.946

iter 72900:, hard_loss_metric=0.35308024, full_loss_metric=0.14301895, full_loss_num=85678.28125000, mean_dist=2.12322545, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.951

0:21:39.050571
iter 73000:, hard_loss_metric=0.35164061, full_loss_metric=0.14173485, full_loss_num=86212.03125000, mean_dist=2.09506202, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.945

iter 73100:, hard_loss_metric=0.35336629, full_loss_metric=0.14162710, full_loss_num=86404.36718750, mean_dist=2.07597971, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.948

iter 73200:, hard_loss_metric=0.35292339, full_loss_metric=0.14084849, full_loss_num=88835.71875000, mean_dist=2.05297661, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.945

iter 73300:, hard_loss_metric=0.35241511, full_loss_metric=0.14022897, full_loss_num=87611.64062500, mean_dist=2.04535675, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

iter 73400:, hard_loss_metric=0.35158581, full_loss_metric=0.13941628, full_loss_num=88702.35156250, mean_dist=2.01731420, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.946

iter 73500:, hard_loss_metric=0.35401475, full_loss_metric=0.13945711, full_loss_num=90930.04687500, mean_dist=1.99989808, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

iter 73600:, hard_loss_metric=0.35352761, full_loss_metric=0.13885027, full_loss_num=90020.56250000, mean_dist=1.98689210, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.948

